id,user_id,iban,pan,pin,cvv,track1,track2,expiring_date,card_type,card_renewal_flag
CcS-5228,647,GB342403134251434856784719,3565518195078248,9997,904,%B3565518195078248^XISKGGXISKGG^3408000000000000000?,%B3565518195078248=3202101886840048?,12/29/28,debit,0
CcS-5229,648,ES184537924127424829674252,4181776402772946,5063,647,%B4181776402772946^CAKVYQCAKVYQ^2204000000000000000?,%B4181776402772946=2606101823944896?,01/26/28,credit,0
CcS-5230,649,US742697444385774817268473,7918303008916121,1818,545,%B7918303008916121^FRTMOYFRTMOY^2706000000000000000?,%B7918303008916121=2706101721869533?,11/27/28,prepaid,0
CcS-5231,650,FR547913282760787990684178,9639821975378094,4828,281,%B9639821975378094^XNCQYXXNCQYX^3105000000000000000?,%B9639821975378094=2509101973679352?,04/26/28,credit,0
CcS-5232,651,US685305726680472408342164,4536000737003339,5770,882,%B4536000737003339^SABQHWSABQHW^3111000000000000000?,%B4536000737003339=2811101264571149?,07/27/28,debit,0
CcS-5233,652,PT802195952802061337329245,7446916749644420,6833,434,%B7446916749644420^NKGITFNKGITF^2305000000000000000?,%B7446916749644420=2310101795249669?,01/25/28,credit,1
CcS-5234,653,PL916345859062516018861431,4686768283097615,8525,891,%B4686768283097615^KMZREDKMZRED^3302000000000000000?,%B4686768283097615=3308101558354444?,02/29/28,debit,0
CcS-5235,654,PL354711297720632450852081,1381417015464705,2145,902,%B1381417015464705^HOJTIJHOJTIJ^3008000000000000000?,%B1381417015464705=3212101308829959?,07/28/28,credit,0
CcS-5236,655,CA702517050885584843110920,9936120254549591,2063,985,%B9936120254549591^DYUVBKDYUVBK^2710000000000000000?,%B9936120254549591=3002101447678139?,01/29/28,credit,0
CcS-5237,656,PT796863373082089948256479,7121989912168009,3959,690,%B7121989912168009^IUXUHTIUXUHT^3412000000000000000?,%B7121989912168009=2810101473645707?,11/28/28,debit,0
CcS-5238,657,US365671680064001982859569,4112397266724147,7243,960,%B4112397266724147^BYQJVEBYQJVE^2803000000000000000?,%B4112397266724147=3407101324782611?,03/29/28,premium_credit,0
CcS-5239,658,PL972755257699629244889445,1659522899183393,9052,312,%B1659522899183393^PATQOXPATQOX^2605000000000000000?,%B1659522899183393=2707101109575365?,06/28/28,prepaid,0
CcS-5240,659,PL415803991829173136600212,3793327843288026,1628,316,%B3793327843288026^PORZRXPORZRX^3109000000000000000?,%B3793327843288026=3307101956288056?,04/26/28,credit,0
CcS-5241,660,PT546164774978656625580609,1383927995640852,6507,439,%B1383927995640852^LJBLCLLJBLCL^3108000000000000000?,%B1383927995640852=3103101630852180?,09/29/28,debit,0
CcS-5242,661,SE866554685968652098629822,1186426439428165,9378,722,%B1186426439428165^FTGXCUFTGXCU^2709000000000000000?,%B1186426439428165=3404101866896300?,01/25/28,credit,1
CcS-5243,662,PT421966091432976829088079,1242748330591369,7159,780,%B1242748330591369^ICMQWUICMQWU^3302000000000000000?,%B1242748330591369=2812101522205088?,11/25/28,debit,1
CcS-5244,663,NL252524693364091586313410,6928685588375708,3884,789,%B6928685588375708^IHRDKEIHRDKE^2202000000000000000?,%B6928685588375708=3104101196209066?,08/25/28,debit,1
CcS-5245,664,NL685008411313565392343202,6319198545872555,1632,880,%B6319198545872555^AWCDZCAWCDZC^3012000000000000000?,%B6319198545872555=3002101636945751?,11/25/28,credit,1
CcS-5246,665,IT255309685583444709927813,2597057123190554,8409,146,%B2597057123190554^JWOONBJWOONB^3104000000000000000?,%B2597057123190554=3003101581884913?,01/26/28,premium_credit,0
CcS-5247,666,GB214058803062178659584415,3631005360307377,4868,658,%B3631005360307377^VVNYHPVVNYHP^2803000000000000000?,%B3631005360307377=2210101800328672?,09/25/28,credit,1
CcS-5248,667,IT765536802984578729046103,6257424575099290,8820,872,%B6257424575099290^XIPMOSXIPMOS^2809000000000000000?,%B6257424575099290=3309101896965467?,04/25/28,credit,1
CcS-5249,668,US171023051947348115528027,0001771174537138,1577,196,%B0001771174537138^OBYQNGOBYQNG^3410000000000000000?,%B0001771174537138=2909101306560953?,09/28/28,credit,0
CcS-5250,669,GB547970201325449668721095,6955761083067731,5479,369,%B6955761083067731^FQEOTJFQEOTJ^2611000000000000000?,%B6955761083067731=3305101736054196?,01/28/28,debit,0
CcS-5251,670,NL252113059498188989934770,0514856548918938,2996,777,%B0514856548918938^DFNJZFDFNJZF^2710000000000000000?,%B0514856548918938=3012101164560694?,10/28/28,debit,0
CcS-5252,671,DE249561148477477443081054,4228887913852016,8468,233,%B4228887913852016^SVKOHDSVKOHD^2810000000000000000?,%B4228887913852016=2312101987164741?,04/28/28,debit,0
CcS-5253,672,NL836275399920114318677142,3364716056919197,7747,549,%B3364716056919197^XTZZMWXTZZMW^2407000000000000000?,%B3364716056919197=2707101201445859?,02/29/28,credit,0
CcS-5254,673,US745374275402620764945623,3088278961093097,9228,532,%B3088278961093097^QSCOLKQSCOLK^2304000000000000000?,%B3088278961093097=2204101764221114?,09/25/28,credit,1
CcS-5255,674,CA411653166482841800627660,2820167895072529,3546,537,%B2820167895072529^YBARVMYBARVM^2810000000000000000?,%B2820167895072529=2308101702724119?,12/27/28,debit,0
CcS-5256,675,FR291148614478713153618402,5616820578771533,2614,242,%B5616820578771533^CSPQZDCSPQZD^3101000000000000000?,%B5616820578771533=3012101792653590?,01/27/28,debit,0
CcS-5257,676,PL515596898602495545800878,1770612938268731,2407,938,%B1770612938268731^OOODXNOOODXN^3211000000000000000?,%B1770612938268731=2403101491393288?,06/26/28,debit,0
CcS-5258,677,IT951315066637414989019748,7178752055763979,6044,965,%B7178752055763979^SDDLCBSDDLCB^2709000000000000000?,%B7178752055763979=2811101686398092?,03/27/28,debit,0
CcS-5259,678,PL507088207785898345591386,4460865351521367,6593,683,%B4460865351521367^QIWNKSQIWNKS^2312000000000000000?,%B4460865351521367=3008101220054426?,04/29/28,debit,0
CcS-5260,679,ES526838272228925312493403,2593549846323840,3360,637,%B2593549846323840^FPWFQHFPWFQH^2403000000000000000?,%B2593549846323840=2508101873256874?,02/27/28,debit,0
CcS-5261,680,NL891698060402730077339115,7760128275518043,5422,401,%B7760128275518043^OKGEFUOKGEFU^2511000000000000000?,%B7760128275518043=3309101512669151?,01/28/28,credit,0
CcS-5262,681,GB276219630034402596073850,9939157994283281,1395,599,%B9939157994283281^BDOBFPBDOBFP^2408000000000000000?,%B9939157994283281=2312101661098219?,08/28/28,prepaid,0
CcS-5263,682,SE499608137286922449488569,2756882248012128,1043,545,%B2756882248012128^QIMGNGQIMGNG^2205000000000000000?,%B2756882248012128=2911101934638042?,01/26/28,debit,0
CcS-5264,683,IT437197171268248614481033,9411927546638401,2166,372,%B9411927546638401^BYJYKWBYJYKW^2807000000000000000?,%B9411927546638401=2601101543253138?,04/29/28,debit,0
CcS-5265,684,DE178660898198117226956581,7399612386446960,2802,496,%B7399612386446960^IBGETSIBGETS^2507000000000000000?,%B7399612386446960=2310101738526272?,10/27/28,credit,0
CcS-5266,685,FR123559274931906922292159,9356184090163678,1234,785,%B9356184090163678^MQQPBFMQQPBF^2711000000000000000?,%B9356184090163678=3012101675232185?,08/25/28,debit,1
CcS-5267,686,NL928559819822209696153663,6760099016646538,7271,633,%B6760099016646538^SCTRUFSCTRUF^3103000000000000000?,%B6760099016646538=2906101614973806?,02/25/28,prepaid,1
CcS-5268,687,NL413569240546838541075659,8542560187119856,3153,640,%B8542560187119856^QPPIIRQPPIIR^2409000000000000000?,%B8542560187119856=2609101893600801?,11/27/28,prepaid,0
CcS-5269,688,CA276840084120552260424358,5635356852670607,4905,414,%B5635356852670607^PHJPNIPHJPNI^2802000000000000000?,%B5635356852670607=2201101459149212?,01/26/28,credit,0
CcS-5270,689,IT781383641799129649215907,9916382727701688,3588,938,%B9916382727701688^BWGWPWBWGWPW^3105000000000000000?,%B9916382727701688=2804101520823945?,03/26/28,debit,0
CcS-5271,690,CA741647484214994514022227,0346215283888194,9303,816,%B0346215283888194^FSDTIMFSDTIM^3209000000000000000?,%B0346215283888194=2401101593657436?,07/27/28,debit,0
CcS-5272,691,PT730027534925558975135815,2910864910976742,8037,552,%B2910864910976742^XDRBWFXDRBWF^3107000000000000000?,%B2910864910976742=3206101187476786?,12/27/28,credit,0
CcS-5273,692,FR429967848861747164395458,9448655934332862,4335,853,%B9448655934332862^NHUNPUNHUNPU^2210000000000000000?,%B9448655934332862=2803101606180962?,09/29/28,credit,0
CcS-5274,693,DE750517653866401741473246,1405953678324088,3754,696,%B1405953678324088^PHTEMPPHTEMP^2509000000000000000?,%B1405953678324088=3312101851724539?,03/26/28,credit,0
CcS-5275,694,IT174677980697593621515921,4794493635227901,8193,693,%B4794493635227901^LCKQVILCKQVI^2303000000000000000?,%B4794493635227901=2910101192049494?,12/28/28,credit,0
CcS-5276,695,FR753678973194613579555320,1037264958119352,1027,970,%B1037264958119352^ATWNNMATWNNM^2601000000000000000?,%B1037264958119352=3403101749789304?,01/28/28,debit,0
CcS-5277,696,FR366578423721637074105888,0310954042468860,9409,281,%B0310954042468860^RMDQCNRMDQCN^2412000000000000000?,%B0310954042468860=2212101188348424?,09/26/28,credit,0
CcS-5278,697,ES659541605447869711757885,7158312362661167,1839,282,%B7158312362661167^CJKNNLCJKNNL^3205000000000000000?,%B7158312362661167=2806101279686202?,12/28/28,debit,0
CcS-5279,698,GB197206000339592956059069,0984280223304097,2539,983,%B0984280223304097^VXAWPVVXAWPV^3302000000000000000?,%B0984280223304097=2304101766268766?,12/29/28,debit,0
CcS-5280,699,CA550861337149753414226236,2797026589079138,5008,166,%B2797026589079138^OQISHROQISHR^2512000000000000000?,%B2797026589079138=2201101968231293?,08/25/28,debit,1
CcS-5281,700,ES979196409726595733209205,4651840294814276,1886,771,%B4651840294814276^MRTSLDMRTSLD^3005000000000000000?,%B4651840294814276=2401101960269694?,12/26/28,premium_credit,0
CcS-5282,701,CA563465167058649981681958,7135832786964169,5281,823,%B7135832786964169^HTTIDMHTTIDM^2508000000000000000?,%B7135832786964169=2610101110913640?,08/28/28,credit,0
CcS-5283,702,CA947462717161605963053235,1767946798480711,8335,510,%B1767946798480711^RWBITORWBITO^3404000000000000000?,%B1767946798480711=2612101961419037?,02/25/28,debit,1
CcS-5284,703,ES911250676253424575899993,7177672530508721,5291,415,%B7177672530508721^TSRQPKTSRQPK^3201000000000000000?,%B7177672530508721=2612101320699348?,10/29/28,debit,0
CcS-5285,704,SE682630735679189201795086,2270944409967233,6223,870,%B2270944409967233^JUGKTGJUGKTG^2703000000000000000?,%B2270944409967233=2801101395727199?,03/27/28,credit,0
CcS-5286,705,PL186527047295918142988694,0529054977545441,9598,717,%B0529054977545441^ZIDHZPZIDHZP^2808000000000000000?,%B0529054977545441=3303101955064523?,08/29/28,credit,0
CcS-5287,706,CA869099397514855642243484,7075850900298644,2336,414,%B7075850900298644^YWVEXSYWVEXS^2308000000000000000?,%B7075850900298644=2301101882317459?,09/28/28,premium_credit,0
CcS-5288,707,GB269338360617092797447948,0964814965445194,8994,915,%B0964814965445194^QOREWEQOREWE^2303000000000000000?,%B0964814965445194=2402101440204720?,02/25/28,credit,1
CcS-5289,708,SE772126777061934033889073,8555049497182523,3864,114,%B8555049497182523^FKDCIGFKDCIG^3007000000000000000?,%B8555049497182523=2408101707677052?,08/29/28,debit,0
CcS-5290,709,NL730469817614621595304071,0160124577567139,4707,171,%B0160124577567139^VJKPWMVJKPWM^2301000000000000000?,%B0160124577567139=2806101910197374?,05/28/28,prepaid,0
CcS-5291,710,US832586321990903389032848,7308690314295727,2605,245,%B7308690314295727^BJNVDMBJNVDM^2810000000000000000?,%B7308690314295727=3401101588671676?,11/29/28,credit,0
CcS-5292,711,NL108033995909420523810950,7574238834703605,7629,979,%B7574238834703605^YGFVQUYGFVQU^2701000000000000000?,%B7574238834703605=2701101133102889?,05/26/28,credit,0
CcS-5293,712,PT761331591730655296599822,9300057128263514,6561,826,%B9300057128263514^JITHJVJITHJV^2609000000000000000?,%B9300057128263514=3005101391151089?,04/29/28,credit,0
CcS-5294,713,ES670195505879435459267443,5745797679385988,2618,327,%B5745797679385988^YIAEAUYIAEAU^3405000000000000000?,%B5745797679385988=3112101185305122?,12/27/28,debit,0
CcS-5295,714,NL759748064329614165968186,5337161225512920,3355,518,%B5337161225512920^VSGAKXVSGAKX^2206000000000000000?,%B5337161225512920=3009101692872535?,04/25/28,credit,1
CcS-5296,715,ES811310594208755313168188,1841728904870079,7548,464,%B1841728904870079^KEPDEAKEPDEA^3006000000000000000?,%B1841728904870079=2703101115779570?,06/27/28,credit,0
CcS-5297,716,PL379367971299635776112304,3648940345234350,2444,957,%B3648940345234350^KBBWZQKBBWZQ^3005000000000000000?,%B3648940345234350=3407101445673271?,11/26/28,premium_credit,0
CcS-5298,717,CA554649760041818913253889,6735031561156181,3189,549,%B6735031561156181^RJXKIPRJXKIP^2708000000000000000?,%B6735031561156181=2401101760747461?,12/28/28,credit,0
CcS-5299,718,IT492385876483373630983228,9326833595957121,5142,958,%B9326833595957121^XDIRIMXDIRIM^2911000000000000000?,%B9326833595957121=3212101789523522?,12/25/28,credit,1
CcS-5300,719,ES526323533165145438218789,6381012149999967,2916,425,%B6381012149999967^SRSBTHSRSBTH^2710000000000000000?,%B6381012149999967=2609101843856852?,05/28/28,credit,0
CcS-5301,720,ES760231723595153466595532,3172163007958673,2201,122,%B3172163007958673^CMLLLICMLLLI^2602000000000000000?,%B3172163007958673=2710101708302699?,01/28/28,credit,0
CcS-5302,721,PL118277299577998876926317,5725548288922541,8603,396,%B5725548288922541^MAJEDNMAJEDN^2908000000000000000?,%B5725548288922541=2807101355630662?,02/26/28,credit,0
CcS-5303,722,IT334984193764346476687756,6739941757056077,8222,438,%B6739941757056077^PNPCTSPNPCTS^2303000000000000000?,%B6739941757056077=2602101170824092?,10/25/28,debit,1
CcS-5304,723,CA159169297531606996923338,9969540830869905,3079,363,%B9969540830869905^XKNSBQXKNSBQ^3203000000000000000?,%B9969540830869905=2911101772254666?,01/27/28,credit,0
CcS-5305,724,SE578369892257037517006927,2052388250799377,2855,441,%B2052388250799377^XXMHREXXMHRE^2912000000000000000?,%B2052388250799377=3101101868747647?,06/26/28,credit,0
CcS-5306,725,NL520050754530698338393738,4391525945711698,6410,604,%B4391525945711698^QDJAKNQDJAKN^2602000000000000000?,%B4391525945711698=3409101526760435?,08/25/28,credit,1
CcS-5307,726,US548793303745349782930435,5355018046849324,6383,750,%B5355018046849324^LISCVKLISCVK^2812000000000000000?,%B5355018046849324=3008101101605086?,04/28/28,debit,0
CcS-5308,727,FR752625907682718096905036,3128576101174523,7714,120,%B3128576101174523^HTFGQXHTFGQX^3304000000000000000?,%B3128576101174523=2806101763961133?,11/27/28,premium_credit,0
CcS-5309,728,DE555835635249365651676334,0332810208942489,5851,889,%B0332810208942489^ULGJQUULGJQU^2903000000000000000?,%B0332810208942489=2306101753685316?,10/29/28,prepaid,0
CcS-5310,729,ES151429799134349320380627,5913460132443348,3227,631,%B5913460132443348^SPJMOISPJMOI^2512000000000000000?,%B5913460132443348=3404101320227049?,07/28/28,debit,0
CcS-5311,730,GB659472365688123545715840,4860421096351493,3767,362,%B4860421096351493^AKZDDWAKZDDW^2510000000000000000?,%B4860421096351493=3406101253596928?,03/25/28,credit,1
CcS-5312,731,PT953784418321238594875269,4760324686721472,3186,674,%B4760324686721472^DTZPGEDTZPGE^2907000000000000000?,%B4760324686721472=2507101430175349?,11/25/28,credit,1
CcS-5313,732,SE427593966715273315507209,2250550145191931,7757,824,%B2250550145191931^ZYBKDRZYBKDR^2905000000000000000?,%B2250550145191931=2306101816354177?,03/26/28,credit,0
CcS-5314,733,CA124046483870360717370486,4939247034589686,3990,462,%B4939247034589686^ZLARRGZLARRG^2910000000000000000?,%B4939247034589686=2210101502053689?,03/26/28,prepaid,0
CcS-5315,734,NL709653219826070103100151,4258629353711272,9278,947,%B4258629353711272^RLVUPXRLVUPX^3411000000000000000?,%B4258629353711272=2510101189156324?,03/28/28,credit,0
CcS-5316,735,US331747716878739688365295,3164483523775227,8641,484,%B3164483523775227^WIQQBOWIQQBO^2202000000000000000?,%B3164483523775227=2412101208062305?,05/28/28,debit,0
CcS-5317,736,GB752733190635766533848831,8880938059699944,8095,646,%B8880938059699944^PZSCUOPZSCUO^2711000000000000000?,%B8880938059699944=3411101655968729?,11/29/28,debit,0
CcS-5318,737,US402441190160081323691185,5462079914356339,2794,597,%B5462079914356339^JBOMOAJBOMOA^2901000000000000000?,%B5462079914356339=2309101688679027?,06/26/28,credit,0
CcS-5319,738,NL694437691150679726025844,9519549168807491,3365,941,%B9519549168807491^JHURPVJHURPV^2412000000000000000?,%B9519549168807491=2907101436380445?,12/28/28,credit,0
CcS-5320,739,PL544917767221022698070237,5071870697756900,9398,489,%B5071870697756900^DMOEARDMOEAR^3307000000000000000?,%B5071870697756900=3012101222791480?,03/28/28,debit,0
CcS-5321,740,ES731454296018378604579788,1094127434160309,6102,418,%B1094127434160309^FESOHEFESOHE^3205000000000000000?,%B1094127434160309=3001101368663132?,07/28/28,credit,0
CcS-5322,741,NL425205085020156094535463,7157617878053103,6134,617,%B7157617878053103^CQOTEYCQOTEY^3009000000000000000?,%B7157617878053103=2407101519178634?,07/28/28,credit,0
CcS-5323,742,PL679143636761046072623715,6648983139505741,6702,789,%B6648983139505741^WGHSVHWGHSVH^2805000000000000000?,%B6648983139505741=2906101656721481?,04/26/28,credit,0
CcS-5324,743,GB538425853469280749810969,3008830095780560,2094,444,%B3008830095780560^CRBBWRCRBBWR^3305000000000000000?,%B3008830095780560=3207101575861047?,03/26/28,credit,0
CcS-5325,744,CA134337007195142681679763,2044579974009050,6532,798,%B2044579974009050^ONCZUEONCZUE^3001000000000000000?,%B2044579974009050=3301101882505126?,06/26/28,debit,0
CcS-5326,745,FR628984668676312681636465,4640932504701511,4208,244,%B4640932504701511^FUPXDQFUPXDQ^2509000000000000000?,%B4640932504701511=2804101723947349?,12/25/28,credit,1
CcS-5327,746,SE260017860676469181147585,8980277272034011,1540,734,%B8980277272034011^XILUKAXILUKA^2402000000000000000?,%B8980277272034011=2406101738102128?,06/27/28,credit,0
CcS-5328,747,PL841610151003753558359066,7890342338494626,5378,483,%B7890342338494626^WRTKPEWRTKPE^2211000000000000000?,%B7890342338494626=2804101324893534?,04/27/28,debit,0
CcS-5329,748,FR564872021131740560286355,9297938548595984,6380,486,%B9297938548595984^YFDHYOYFDHYO^2511000000000000000?,%B9297938548595984=2602101940708415?,12/26/28,credit,0
CcS-5330,749,PT191472426550157414854958,2449708313778103,5515,808,%B2449708313778103^PMBPTSPMBPTS^2910000000000000000?,%B2449708313778103=2806101561883465?,12/25/28,debit,1
CcS-5331,750,FR849943475346741582675202,5816123261585665,1866,604,%B5816123261585665^FHAPJYFHAPJY^2903000000000000000?,%B5816123261585665=2204101538693124?,08/26/28,debit,0
CcS-5332,751,PT383050722026977240879190,7519268025240821,2555,828,%B7519268025240821^ZZXEFRZZXEFR^3107000000000000000?,%B7519268025240821=2905101158290957?,09/25/28,credit,1
CcS-5333,752,ES658729589794882739697640,5246891851754429,3217,216,%B5246891851754429^HIRASIHIRASI^2402000000000000000?,%B5246891851754429=3101101955736329?,08/27/28,credit,0
